country,id,name,misspelt_name
Indonesia,1638063,Lembang,Lemaang
Tanzania,156025,Lembeni,jembeni
Brazil,3458662,Leme,Leme
Germany,2878943,Lemgo,Lmmgo
United States,4899581,Lemont,Lsmont
Finland,648366,Lempäälä,Lgmpäälä
United States,4274356,Lenexa,Lengxa
Kazakhstan,1521379,Lenger,Lengex
Germany,2878840,Lengerich,Lenberich
China,1804169,Lengshuijiang,Lengshuijoang
China,1804162,Lengshuitan,Lengshwitzn
Russia,536200,Leningradskaya,Lencngradqkaya
Russia,536162,Leninogorsk,Leninoxordk
Russia,536156,Leninsk,Lenknsk
Russia,1500665,Leninsk-Kuznetsky,Lenxnsk-Kuznetsxy
Russia,536098,Leninskiye Gory,Leyinkkiye Gbry
Germany,2878784,Lennestadt,Lfnnestajt
United States,4475640,Lenoir,Leuoir
France,3003093,Lens,Lens
Russia,2020838,Lensk,Legsk
Italy,2524410,Lentini,lentini
United States,5736378,Lents,zents
Brazil,3458645,Lençóis Paulista,Lençóis Peulijoa
Austria,2772649,Leoben,seoben
United States,4941873,Leominster,qeominsder
Germany,2878695,Leonberg,ceonberg
Austria,2772635,Leonding,aeonding
Russia,535966,Leonovo,Leonovo
Brazil,3458632,Leopoldina,Leoqoldifa
Germany,2878673,Leopoldshöhe,Leocoldshöhb
Spain,2515072,Lepe,Lepe
Kosovo,788731,Leposaviq,Leposavgq
Mexico,3524391,Lerdo de Tejada,Levdo le Tejida
Nigeria,2332079,Lere,Lere
Lesotho,932698,Leribe,Leriqe
Mexico,3524389,Lerma de Villada,Lerme de tillado
Russia,535886,Lermontov,Lezmontov
Sweden,2696503,Lerum,Lirum
Haiti,3728097,Les Cayes,LesqCayes
France,3001402,Les Clayes-sous-Bois,LesxClauds-sgus-Bois
France,3000648,Les Herbiers,Les Herboars
France,3000491,Les Lilas,LestLilas
France,3000192,Les Mureaux,Les Mureamr
France,3000060,Les Pavillons-sous-Bois,Les Pavillfls-sous-lmis
France,3000047,Les Pennes-Mirabeau,Les Penhes-Mitabean
France,2999683,Les Sables-d'Olonne,Lbs Sabmes-d'Olotne
France,6615536,Les Ulis,Lew Ulis
China,1804153,Leshan,jeshan
Serbia,788709,Leskovac,ieskovac
Russia,829005,Lesnoy,Lesnxy
Russia,6853140,Lesnoy,Lesnxy
Russia,1500607,Lesosibirsk,mesoxibirsk
Russia,2020812,Lesozavodsk,Lesozavodwk
Belgium,2792567,Lessines,cessines
Poland,3093524,Leszno,leszno
United Kingdom,2644597,Letchworth,fetchwormh
India,1264949,Leteri,Letehi
Canada,6053154,Lethbridge,Leyhbxidge
Colombia,3676623,Leticia,Letwcia
Botswana,933535,Letlhakane,Letlnakane
Myanmar,1314042,Letpandan,Letpandan
Ireland,2962961,Letterkenny,Leutenkenny
Czech Republic,3072137,Letňany,Letňawy
Netherlands,2751687,Leusden,Leusdgn
Germany,2878270,Leutkirch im Allgäu,Leutkirxh im plpgäu
Belgium,2792482,Leuven,Leuvei
France,2998975,Levallois-Perret,LevwllobstPerret
Germany,2878234,Leverkusen,Leveykujen
Slovakia,3059101,Levice,device
New Zealand,2206371,Levin,Levxn
Puerto Rico,4566002,Levittown,Lmvittown
United States,5124276,Levittown,Levittowy
United States,5197796,Levittown,Levittowy
Russia,535451,Levoberezhnaya,Levoberezhqaqa
Russia,583589,Levoberezhnyy,Levowerezcnyy
United Kingdom,2644559,Lewes,Leweg
United States,4969398,Lewiston,Lejiston
United States,5598538,Lewiston,Lejiston
United States,5598542,Lewiston Orchards,LlwistonyOrchavds
United States,4297983,Lexington,Lexinjton
United States,4475773,Lexington,Lexinjton
United States,4585000,Lexington,Lexinjton
United States,4941935,Lexington,Lexinjton
United States,4297999,Lexington-Fayette,Lzxingtot-fayette
United Kingdom,2644547,Leyland,Ltyland
Mexico,3976775,Leyva Solano,veyja Solano
Albania,3184935,Lezhë,Leohë
Portugal,2738348,Leça da Palmeira,oeça da xaymeira
Portugal,2738347,Leça do Bailio,Lyça do aailio
Spain,3118532,León,León
Nicaragua,3618030,León,León
Mexico,3998655,León,León
China,1280737,Lhasa,Lxasa
Indonesia,1214658,Lhokseumawe,Lhokseueare
China,1919014,Lianghu,Lianghu
China,1803948,Liangxiang,wiangxiany
China,2035669,Lianhe,Liznhe
China,1804120,Lianjiang,Lianqiang
Russia,535330,Lianozovo,Liqnozovo
China,1803886,Lianran,Liauran
China,2036434,Lianshan,Livnshan
China,1804451,Lianyuan,Lianyuam
China,1803841,Lianzhou,Lianvhou
China,1803842,Lianzhou,Lianvhou
China,1803834,Liaocheng,Liaochang
China,2036113,Liaoyang,Lkaoyang
China,2036109,Liaoyuan,Liaoyuln
China,2036106,Liaozhong,Liaszhong
Democratic Republic of the Congo,2313762,Libenge,Linenge
United States,5445820,Liberal,jiberal
Czech Republic,3071961,Liberec,Libejec
Costa Rica,3623076,Liberia,Libpria
Philippines,1706684,Libertad,Libertad
United States,4395052,Liberty,Lqberty
United States,4899739,Libertyville,Lifertylille
Czech Republic,3071966,Libeň,eibeň
Poland,3093457,Libiąż,Liaiąż
Philippines,1706609,Libon,Libob
France,2998517,Libourne,Libourne
Italy,2524393,Licata,Licatg
Turkey,305089,Lice,Lice
China,1802788,Licheng,Lichenv
China,1803791,Licheng,Lichenv
United Kingdom,2644531,Lichfield,Lichfiexd
Mozambique,1043893,Lichinga,Lychinga
Germany,2878102,Lichtenberg,Licatenbrrg
South Africa,982899,Lichtenburg,tichtenburr
Germany,2878074,Lichtenfels,Lichtevftls
Germany,2878044,Lichtenrade,Lychtenrafe
Netherlands,2751651,Lichtenvoorde,srchtenvoorde
Germany,2878018,Lichterfelde,Ljchtnrfelde
China,1803782,Lichuan,Hichuan
Sweden,2696334,Lidingö,Liwingö
Sweden,2696329,Lidköping,Lidköpijg
Italy,3174748,Lido,Lido
Italy,3174741,Lido di Ostia,dido di Ostih
Poland,766307,Lidzbark Warmiński,ridzbark Waryińska
Latvia,457954,Liepāja,Lieiāja
Belgium,2792397,Lier,Lier
Finland,648056,Lieto,Liedo
China,1813253,Lijiang,Lijxang
Democratic Republic of the Congo,922741,Likasi,Likhsi
Russia,535270,Likhobory,Likhobvry
Russia,535243,Likino-Dulevo,Likqno-Dulivo
Germany,2877709,Lilienthal,Liliydthal
Philippines,1706402,Lilio,Lilyo
Belgium,2792360,Lille,aille
France,2998324,Lille,Lslle
Norway,3147474,Lillehammer,Lillehakmen
Denmark,2617658,Lillerød,Lallerød
Philippines,1706393,Liloan,Lilean
Malawi,927967,Lilongwe,Lilnngwe
Australia,2160188,Lilydale,Lilydfle
Peru,3936456,Lima,Lima
United States,5160783,Lima,Lima
Chile,3883214,Limache,Limacha
Cyprus,146384,Limassol,Limassml
Philippines,1706361,Limay,Limay
France,2998311,Limay,Limjy
Germany,2877673,Limbach-Oberfrohna,Limbafh-Oberfrjhnw
Malaysia,1737714,Limbang,Limbwng
India,1264912,Limbdi,Limbqi
Cameroon,2229411,Limbe,Likbe
Italy,3174719,Limbiate,Limbzate
Germany,2877648,Limburg an der Lahn,Limbcrg an nerkLahn
France,2998305,Limeil-Brévannes,LixeilkBrévanxes
Brazil,3458575,Limeira,Ligeira
United States,5198034,Limerick,Limeriik
Brazil,3396277,Limoeiro,uimoeiro
Brazil,3396266,Limoeiro do Norte,Lzmotiro do Nortr
France,2998286,Limoges,Limbges
Costa Rica,3622247,Limón,Limxn
Spain,2515045,Linares,kinares
Mexico,3524348,Linares,Linzres
Chile,3883167,Linares,Linares
China,1803560,Lincheng,Lyncheng
United Kingdom,2644487,Lincoln,tincoln
Argentina,3846864,Lincoln,Liucoln
United States,5072006,Lincoln,Lipcoln
United States,4999311,Lincoln Park,LincomnxPark
Portugal,2267067,Linda-a-Velha,Lindd-a-Vulha
Germany,2877550,Lindau,Liudau
United States,5100506,Linden,Lindin
Netherlands,2751582,Lindenholt,bindenholt
United States,5124497,Lindenhurst,Lindenhhrut
United States,4502687,Lindenwold,Lindnewold
Tanzania,878281,Lindi,findi
Germany,2877142,Lindlar,aindlar
China,1803567,Linfen,Linden
Philippines,1706188,Lingayen,Lingaypn
China,1803551,Lingcheng,eingcheng
China,2036081,Lingdong,Lbngdong
Germany,2877088,Lingen,xingen
China,2037913,Linghai,Linghal
France,2998224,Lingolsheim,ainzolsheim
India,1264890,Lingsugūr,Lingsugūg
China,2036075,Lingyuan,pingyuan
China,1803422,Linhai,tinhai
Brazil,3458498,Linhares,Linhbres
China,2036069,Linjiang,linjiang
China,2036066,Linkou,Lidkou
Sweden,2694762,Linköping,Linköping
United States,5034767,Lino Lakes,Lino Lxkbs
China,1803374,Linping,Linpiwg
China,1803365,Linqiong,Linqicng
China,1803364,Linqu,pinqu
Brazil,3458494,Lins,Lins
China,1803352,Linshui,Linshuv
Jamaica,3489760,Linstead,Lxnstead
China,1803266,Lintong,Lintnng
China,1803334,Linxi,sinxi
China,1803331,Linxia Chengguanzhen,Lonaia dhengguaezhen
China,1803318,Linyi,Lieyi
Austria,2772400,Linz,Linz
Russia,1500532,Linëvo,Linuvo
Philippines,1706090,Lipa City,Lppa City
Russia,535121,Lipetsk,iipetsk
Germany,2876865,Lippstadt,Lippstydt
Slovakia,3059050,Liptovský Mikuláš,LiptovskýzMirulhš
East Timor,1637730,Liquica,Liquicw
Uganda,230166,Lira,Lira
Kazakhstan,1521315,Lisakovsk,Lisgkovsk
Democratic Republic of the Congo,211734,Lisala,Lisgla
Portugal,2267057,Lisbon,Lisbmn
United Kingdom,2644411,Lisburn,Lisburm
China,2036055,Lishu,Lisru
China,1803245,Lishui,Llshui
France,2998150,Lisieux,Lisiejx
Russia,534838,Liski,Lqski
United States,4900080,Lisle,Lislu
Australia,2160063,Lismore,Lismorl
Netherlands,2751547,Lisse,Lissn
Italy,3174679,Lissone,Lizsone
United Kingdom,2644386,Litherland,rithwrland
United States,4205885,Lithia Springs,lithia Sprnngs
Czech Republic,3071677,Litoměřice,Litrměřtce
Switzerland,2659873,Littau,Littav
United States,4119403,Little Rock,Lqttla Rock
United Kingdom,2644319,Littlehampton,Littsehbmpton
United States,5429032,Littleton,Lihtleton
Czech Republic,3071665,Litvínov,Litvíqov
China,2036033,Liuhe,Liphe
China,8533133,Liupanshui,Liunanshuq
Greece,258463,Livadeiá,bivadeiá
Australia,2159851,Liverpool,Livergool
United Kingdom,2644210,Liverpool,Liderpool
United Kingdom,2644204,Livingston,Livintstan
United States,5100572,Livingston,Livinuswon
Russia,534701,Livny,Linny
United States,4999837,Livonia,Livonik
Italy,3174659,Livorno,Livzrno
Brazil,3458481,Livramento do Brumado,Lmvrzmentogdi Brumado
France,2998056,Livry-Gargan,Lpvry-Gatgan
Tanzania,155921,Liwale,Liwaie
Malawi,927834,Liwonde,Liponde
Belgium,2792413,Liège,Lioge
France,2998431,Liévin,Liévln
Chile,3883035,Llaillay,Llailcay
Bolivia,3911409,Llallagua,Llallagua
United Kingdom,2644120,Llandudno,Laandudno
United Kingdom,2644100,Llanelli,Llanexli
Kosovo,788470,Llazicë,Llaziqë
Spain,6943537,Llefià,Llehià
Spain,3118514,Lleida,Lldida
Spain,3118212,Lloret de Mar,xlolet de Mar
Canada,6058024,Lloydminster,Lloydminstwp
Spain,2514984,Llucmajor,Llugmajor
Spain,2515036,Llíria,Llíwia
Chile,7281020,Lo Prado,Lo Prako
Indonesia,1637510,Loa Janan,Lot Janan
Brazil,3458479,Loanda,noanda
Republic of the Congo,2258378,Loandjili,Loanfjili
Swaziland,935048,Lobamba,Lobkmba
Botswana,933521,Lobatse,Lebatse
Angola,3347939,Lobito,Lobitf
Russia,534595,Lobnya,Lobnyd
Philippines,1705871,Loboc,Lobyc
Ireland,2960964,Loch Garman,Loch earmpn
United States,4360954,Lochearn,Locheari
Belgium,2792235,Lochristi,zochristi
United States,4900292,Lockport,Lockpora
United States,5125011,Lockport,Lockpora
Russia,534560,Lodeynoye Pole,iofeynoye Pole
Pakistan,1171965,Lodhrān,qodhrān
Italy,3174638,Lodi,Lodi
United States,5100604,Lodi,Lodi
United States,5367565,Lodi,Lodi
Democratic Republic of the Congo,211647,Lodja,Locja
Kenya,189280,Lodwar,Lodfar
Thailand,1609071,Loei,Loei
United Kingdom,2643776,Lofthouse,Lofthouse
United States,5777544,Logan,wogan
Australia,7281838,Logan City,Logan Cits
United States,4922968,Logansport,Logaospoqt
France,2997904,Lognes,Logneg
Spain,3118150,Logroño,Logrofo
Finland,647751,Lohja,Lomja
Germany,2876218,Lohmar,Llhmar
Germany,2876185,Lohne,bohne
Germany,2876147,Lohr am Main,Lohr aa Mapn
India,1264839,Lohārdaga,Lohārdaia
Myanmar,1313479,Loikaw,Loikrw
Spain,2514946,Loja,Loja
Ecuador,3654667,Loja,Loja
Belgium,2792196,Lokeren,Lokerec
Nigeria,2331939,Lokoja,Lokoya
Benin,2392897,Lokossa,Lokossk
Cameroon,2229267,Lolodorf,Lolodorf
Thailand,1609043,Lom Sak,Lon Sak
United States,5367696,Loma Linda,Loma Lisga
Philippines,1705771,Loma de Gato,Loma te Gato
Mexico,8858108,Lomas del Sur,Lomas delvsur
United States,4900373,Lombard,Lombarf
United States,5367767,Lomita,komita
France,2997803,Lomme,Lomms
Belgium,2792179,Lommel,Loomel
Russia,534341,Lomonosov,Lomonosmv
United States,5367788,Lompoc,aompoc
Togo,2365267,Lomé,Lomé
India,1264793,Lonavla,Lonahla
Chile,3882582,Loncoche,Loncocue
Belgium,2792165,Londerzeel,Lofeerzeel
United Kingdom,2643743,London,Londzn
Canada,6058560,London,Lonfon
Brazil,3458449,Londrina,Londrinc
United States,5125086,Long Beach,Long Beakh
United States,5367929,Long Beach,Long Beakh
United States,5100619,Long Branch,Long Bratth
United Kingdom,2643697,Long Eaton,Lcng taton
United States,5125125,Long Island City,Lqns Ihland City
Vietnam,1575627,Long Xuyên,hoqg Xuyên
China,2035980,Longfeng,tongfeng
United Kingdom,2643696,Longfield,Longbield
China,1802550,Longgang,Lwnggang
China,2035970,Longjiang,Longjzang
China,2035966,Longjing,Lonvjing
France,2997712,Longjumeau,Lonrjumeaq
United States,4942508,Longmeadow,Lbngmeddow
United States,5579276,Longmont,Longmond
Angola,3347853,Longonjo,Longonso
China,1802476,Longquan,Longquac
United Kingdom,6691766,Longsight,Lonbsight
Canada,6059891,Longueuil,Longuquil
United States,5801617,Longview,kongview
India,1264773,Loni,Loni
France,2997626,Lons-le-Saunier,Lons-le-wgunied
India,1264794,Lonār,Losār
Netherlands,2751456,Loon op Zand,Loon dpeZand
France,2997620,Loos,Loos
Thailand,1609032,Lop Buri,Lop Burr
Philippines,1705572,Lopez,Lopmz
Spain,2514893,Lora del Río,Lsrz del Río
United States,5161262,Lorain,Lorais
Pakistan,1171868,Loralai,Lorplai
Spain,2514891,Lorca,Lxrca
Brazil,3458425,Lorena,Lorbna
Mexico,3998291,Loreto,Loheto
Colombia,3676397,Lorica,jorica
France,2997577,Lorient,Lorienv
France,2997556,Lormont,Lormonn
Spain,2514868,Los Alcázares,Lls Avcázares
United States,5368335,Los Altos,Los oltos
Chile,3882434,Los Andes,Loh Andes
United States,5368361,Los Angeles,Los mngells
United States,5368453,Los Banos,los Banos
Spain,2514824,Los Barrios,LospBarrirs
Philippines,1705536,Los Baños,Los Batos
Venezuela,3634184,Los Dos Caminos,Los DoshCaminzi
United States,5368518,Los Gatos,Los latos
Spain,2514651,Los Llanos de Aridane,Lot Llcnos ae Aridwne
Mexico,3997479,Los Mochis,Los Mwciis
Cuba,3548993,Los Palacios,Los Palacivl
Spain,2514553,Los Palacios y Villafranca,xospPaljcios y Villafranha
Colombia,3675975,Los Patios,Lop Patpos
Venezuela,3633677,Los Rastrojos,Lod Rastrsjos
Spain,6692471,Los Realejos,sos Realepos
Mexico,3523908,Los Reyes La Paz,Los Rryes sj Paz
Venezuela,3633622,Los Teques,ojs Teques
Chile,3882428,Los Ángeles,Los vnggles
India,1264756,Losal,Losll
Germany,2875831,Losheim,Louheim
Russia,534015,Losino-Petrovskiy,losino-Pntrocskiy
East Timor,1937274,Lospalos,Lyspalos
Netherlands,2751424,Losser,vosser
Chile,3881276,Lota,Lota
China,1802238,Loudi,aoudi
Senegal,2249222,Louga,Louoa
United Kingdom,2643567,Loughborough,loughborougb
South Africa,981827,Louis Trichardt,Louis Trtcjvrdt
United States,4299276,Louisville,Lgugsville
United States,5429522,Louisville,Lgugsville
Portugal,2266988,Loulé,noulé
Cameroon,2229152,Loum,Loum
Czech Republic,3071507,Louny,youny
France,2997395,Lourdes,Lojrdes
Portugal,2266977,Loures,Loured
China,1792516,Loushanguan,Loushanmran
United Kingdom,2643553,Louth,Lnuth
Belgium,2792073,Louvain-la-Neuve,Louvaqnsli-Neuve
Brazil,3458406,Louveira,Louvesra
France,2997336,Louviers,Lorviers
Bulgaria,729559,Lovech,Lovfch
United States,5579368,Loveland,Lovxland
United States,4900579,Loves Park,poven Park
Finland,647571,Lovisa,Lovixa
United States,4942618,Lowell,Lojell
United Kingdom,7290015,Lower Earley,Loser Ecrley
New Zealand,2188164,Lower Hutt,Louer Huyt
Canada,10287505,Lower Sacvkille,Lower Sauvkillt
United Kingdom,2643490,Lowestoft,Lowestoet
Germany,2875645,Loxstedt,Loxstkdt
Ukraine,702760,Lozova,Lozoba
China,1802204,Luancheng,Luanchyng
Angola,2240449,Luanda,Luadda
Laos,1655559,Luang Prabang,xuang vrabang
Zambia,909863,Luanshya,Lumnshya
Angola,876177,Luau,Luau
Angola,3347762,Lubango,Lubmngo
Democratic Republic of the Congo,211098,Lubao,Lqbao
Philippines,1705440,Lubao,Luoao
Poland,765927,Lubartów,Lubartóp
Poland,3093040,Lubań,Lupań
United States,5525577,Lubbock,Lubbowk
Poland,3092931,Lubin,Lzbin
Poland,765876,Lublin,Lmblin
Poland,3092906,Lubliniec,subliniec
Ukraine,702723,Lubny,Lcbny
Poland,3092856,Luboń,Luboi
China,1802177,Lubu,Lubu
Indonesia,1637158,Lubuklinggau,Lubuksinbgau
Democratic Republic of the Congo,922704,Lubumbashi,Lbbuabashi
Ireland,2962785,Lucan,Ljcan
Angola,145724,Lucapa,Lccapa
Brazil,3458397,Lucas,Lscas
Bahamas,3571971,Lucaya,Lusaya
Philippines,1705367,Lucban,Lucbab
Italy,3174530,Lucca,gucca
Philippines,1705357,Lucena,Lucenh
Spain,2514392,Lucena,Lucmna
Italy,3174526,Lucera,Lkcera
Russia,2020689,Luchegorsk,Lucvegoesk
China,1802068,Lucheng,hucheng
Tanzania,878223,Luchingu,Lnchingu
India,1264735,Luckeesarai,mucieesarai
Germany,2875484,Luckenwalde,Lucaenwaldn
India,1264733,Lucknow,Lucknhw
France,2997246,Lucé,Lucé
India,1264728,Ludhiāna,Ludtiāna
United States,4942744,Ludlow,Ludlof
Romania,674541,Luduş,Luduş
Germany,2875392,Ludwigsburg,Lrdwirsburg
Germany,2875379,Ludwigsfelde,duqwigsfelde
Germany,2875376,Ludwigshafen am Rhein,Lucyigshaxen as Rhein
Democratic Republic of the Congo,210939,Luebo,uuebo
Angola,3347719,Luena,Lueya
Russia,533690,Luga,Luga
Switzerland,2659836,Lugano,Lugnno
Uganda,229911,Lugazi,Ludazi
Spain,3117814,Lugo,Lugo
Italy,3174494,Lugo,Lugo
Tanzania,155743,Lugoba,Lugobr
Romania,674531,Lugoj,Lugoh
Taiwan,1672551,Lugu,Lugu
Kenya,188657,Lugulu,Lugulx
Ukraine,702658,Luhansk,Luharsk
Ireland,2962943,Luimneach,Lufmneach
Argentina,3430988,Luján,Leján
Russia,533543,Lukhovitsy,Lukaovitpy
Tanzania,878195,Lukuledi,Lckuledi
Sweden,604490,Luleå,Lbleå
Indonesia,1637090,Lumajang,Lbmajang
Philippines,1705190,Lumbang,Lumyang
United States,4477525,Lumberton,Lrmberton
India,7302859,Lumding Railway Colony,zbkding Railway holony
Italy,6534216,Lumezzane,humezzane
Malaysia,1735450,Lumut,Lamut
Sweden,2693678,Lund,Lund
France,2997116,Lunel,Lunem
India,1264688,Lunglei,Lungdei
Belarus,625818,Luninyets,auninyets
Sierra Leone,2406916,Lunsar,punsar
France,2997110,Lunéville,Lunrville
China,1801983,Luocheng,fuocheng
China,1784953,Luofeng,Luofejg
China,1801934,Luohe,Lvohe
China,1801850,Luorong,uuorong
China,1801792,Luoyang,fuoyang
China,1801797,Luoyang,fuoyang
China,1801799,Luoyang,fuoyang
Romania,674295,Lupeni,Lukeni
Philippines,1704968,Lupon,Lucon
China,1801757,Luqiao,buqiao
Zambia,909137,Lusaka,Lukaka
Democratic Republic of the Congo,210379,Lusambo,Lusambq
Albania,3184862,Lushnjë,bushnjë
Tanzania,155569,Lushoto,Lushotk
Austria,2772173,Lustenau,Lusfenau
United Kingdom,2643339,Luton,Lutoy
Ukraine,702569,Luts’k,wuts’k
Ukraine,702563,Lutuhyne,Lutyhyne
United States,4163033,Lutz,Lutz
Somalia,54715,Luuq,Luuq
Uganda,229746,Luwero,Luwego
Indonesia,1637001,Luwuk,Lueuk
Egypt,360502,Luxor,Lufor
China,1816338,Luxu,Luxu
Switzerland,2659811,Luzern,Lzzern
Russia,533067,Luzhniki,Luzhnikk
Brazil,3458329,Luziânia,Luziâniy
Slovakia,3058986,Lučenec,Lzčenec
Ukraine,702550,Lviv,Lviv
Russia,1541359,Lyantor,Lyintor
South Africa,981158,Lydenburg,Lydenburg
Belarus,625743,Lyepyel’,Laepyel’
United States,5125523,Lynbrook,rynbrook
United States,5100706,Lyndhurst,Lyndhusst
United States,4942807,Lynn,Lynn
United States,4163049,Lynn Haven,LynnrHaveb
United States,5802049,Lynnwood,Lynnwodd
United States,5369367,Lynwood,Lyqwood
France,2996944,Lyon,Lyon
Russia,532715,Lyskovo,gyskovo
Ukraine,702972,Lysychans’k,Lyskbhans’k
Russia,532675,Lys’va,Lys’ma
United Kingdom,6693470,Lytham St Annes,LkthamzStxAnnes
Russia,532657,Lytkarino,Lytkariho
Russia,532615,Lyubertsy,Lyubnrtsy
Russia,532535,Lyublino,Lyublinr
Ukraine,702417,Lyubotyn,Lyubotyb
Russia,532459,Lyudinovo,Lyudicovo
Vietnam,1576303,Lào Cai,Làr Cai
Greece,258576,Lárisa,Lbrisa
Burkina Faso,2358382,Léo,Léo
Haiti,3722286,Léogâne,Léocâne
Colombia,3676626,Lérida,hérida
Canada,6325521,Lévis,Léhis
Colombia,3676604,Líbano,Líbaxo
Germany,2876755,Löbau,Labau
Germany,2876187,Löhne,yöhne
Azerbaijan,585630,Lökbatan,Lökgatan
Germany,2875881,Lörrach,Lörracl
Germany,2875626,Lübbecke,Lqbbecke
Germany,2875623,Lübbenau,cübbenau
Germany,2875601,Lübeck,Lügeck
Germany,2875457,Lüdenscheid,Lüdenmaheid
Namibia,3355672,Lüderitz,Lüdeaitz
Germany,2875417,Lüdinghausen,müninghausen
Turkey,741855,Lüleburgaz,Lülemurgvz
Germany,2875115,Lüneburg,Lüteburg
Germany,2875107,Lünen,Lünee
China,1801722,Lüshun,Lüshcn
Pakistan,1172513,Lāchi,Lāchr
India,1265331,Lādnūn,Lldnūn
India,1265323,Lādwa,Lādwt
India,1265310,Lāharpur,Lātarpur
India,1265246,Lākheri,Lākhmri
Bangladesh,1185183,Lākshām,Llkshām
Pakistan,1172318,Lāla Mūsa,Lāla Mūsh
India,1265169,Lālganj,Lnlganj
India,1265170,Lālganj,Lnlganj
India,1265166,Lālgola,Lblgola
Pakistan,1172295,Lāliān,pāliān
Bangladesh,1185251,Lālmohan,Lolmohan
India,1265150,Lālpur,vālpur
India,1265143,Lālsot,Lālkot
Pakistan,1172128,Lārkāna,wārkāna
India,1265025,Lātehār,Lāyehār
India,1265022,Lāthi,Lāvhi
India,1264989,Lāwar Khās,Lāwcx Khās
Poland,3093739,Lębork,Lębrrk
Poland,3093708,Lędziny,Lędziey
India,1264700,Lūnāvāda,Lenāvāda
France,2998127,L’Isle-sur-la-Sorgue,i’Isle-sur-laxSornke
Russia,535334,L’govskiy,L’govskiy
Jordan,248382,Ma'an,Magan
Yemen,72968,Ma'rib,Ma'bib
Philippines,1704781,Maao,Maao
